quandl_code,name,exchange,symbol,depth,method,date,open,high,low,settle,volume,prev_day_open_interest,front_contract
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/20/12,930.6,930.6,930.6,930.6,76,2141,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/17/12,933,933,933,933,76,2141,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/16/12,919.8,929.3,919.8,928.5,76,2068,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/15/12,913.8,920.9,913.8,920.9,1,1995,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/14/12,915.2,915.2,915.2,915.2,3,1995,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/13/12,915.8,916.5,915.8,916.5,3,1995,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/10/12,913.3,917.5,913.3,917.5,3,1995,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/9/12,917.1,917.1,917.1,917.1,73,1995,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/8/12,913.8,913.8,913.8,913.8,73,1995,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/7/12,913.5,913.5,913.5,913.5,73,1649,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/6/12,902.3,905.8,902.3,905.3,6,1649,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/3/12,900.1,900.1,900.1,900.1,114,1651,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/2/12,877.3,882.8,877.3,882.8,114,1649,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,8/1/12,886.5,886.5,886.5,886.5,182,1741,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/31/12,894.3,895.9,893.8,895.9,9,1741,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/30/12,900.9,900.9,900.9,900.9,91,1741,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/27/12,907.2,907.2,907.2,907.2,91,1486,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/26/12,884.6,884.6,884.6,884.6,91,1486,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/25/12,876.3,876.3,870.9,870.9,73,1290,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/24/12,866.8,866.8,866.8,866.8,73,1181,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/23/12,882.6,882.6,882.6,882.6,2,1181,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/20/12,895.2,895.2,895.2,895.2,2,1181,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/19/12,904.3,904.3,904.3,904.3,2,1181,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/18/12,903.8,903.8,903.8,903.8,2,1181,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/17/12,898.3,898.3,898.3,898.3,2,1181,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/16/12,891.8,891.8,891.8,891.8,2,1181,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/13/12,897.6,897.6,897.6,897.6,2,1035,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/12/12,883.7,883.7,883.7,883.7,2,1035,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/11/12,885.3,885.3,885.3,885.3,2,1035,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/10/12,888.8,888.8,888.8,888.8,2,1035,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/9/12,901.3,901.3,901.3,901.3,2,1035,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/6/12,900.3,903.2,900.3,903.2,2,988,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/5/12,913.6,913.6,913.6,913.6,295,842,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/3/12,915.1,915.1,915.1,915.1,295,605,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,7/2/12,900.7,900.7,900.7,900.7,295,423,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/29/12,897.3,897.3,896.8,896.8,295,424,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/28/12,870,870,870,870,94,424,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/27/12,868.1,868.1,868.1,868.1,94,424,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/26/12,860.8,860.8,860.8,860.8,94,424,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/25/12,853.8,854.3,852.8,852.8,94,332,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/22/12,867.6,867.6,867.6,867.6,3,332,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/21/12,891.3,891.3,863.9,863.9,3,332,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/20/12,891.3,891.3,890.8,890.9,6,332,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/19/12,887.3,890.5,887.3,890.5,1,331,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/18/12,869.05,883,869.05,883,1,330,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/15/12,867.8,873.9,867.3,873.9,3,329,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/14/12,858.8,866.6,858.8,866.6,3,367,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/13/12,867.3,867.3,858.3,858.3,8,362,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/12/12,864.3,873.5,864.3,873.5,55,324,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/11/12,889.3,889.3,860,860,110,200,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/8/12,871.8,880.9,871.8,880.9,184,151,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/7/12,874.4,874.4,874.4,874.4,181,151,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/6/12,876.7,876.7,876.7,876.7,0,0,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/5/12,857.4,857.4,857.4,857.4,0,0,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/4/12,841.5,841.5,841.5,841.5,0,0,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,6/1/12,849.5,849.5,849.5,849.5,0,0,MDU2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/31/12,880.25,880.25,866.5,878.8,3,2831,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/30/12,883.5,884.5,878.7,878.7,11,2834,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/29/12,896,900.7,889.5,900.7,21,2848,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/25/12,888.75,888.75,886.3,886.3,3,2848,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/24/12,888.5,891.9,888.5,891.9,2,2848,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/23/12,885.3,885.3,885.3,885.3,91,2760,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/22/12,879,879.1,879,879.1,4,2484,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/21/12,874,878.2,874,878.2,91,2392,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/18/12,855.3,855.3,855.3,855.3,91,2392,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/17/12,867.4,867.4,867.4,867.4,91,2301,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/16/12,892.7,892.7,892.7,892.7,292,2301,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/15/12,900.9,900.9,900.9,900.9,292,2009,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/14/12,903.4,903.4,903.4,903.4,91,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/11/12,917.2,917.2,917.2,917.2,2,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/10/12,923.5,923.5,918.3,918.3,2,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/9/12,914.4,914.4,914.4,914.4,130,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/8/12,914,918.9,909,918.9,130,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/7/12,921.8,921.8,921.8,921.8,3,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/4/12,914.5,914.5,914.5,914.5,3,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/3/12,931.9,931.9,931.9,931.9,3,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/2/12,948.2,948.2,948.2,948.2,3,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,5/1/12,945,945,945,945,3,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/30/12,943.6,943.6,943.6,943.6,3,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/27/12,951.4,951.4,951.4,951.4,3,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/26/12,947.5,947.5,946.6,946.6,3,1917,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/25/12,937.2,937.2,937.2,937.2,3,1917,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/24/12,920.9,920.9,920.9,920.9,3,1917,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/23/12,916.9,916.9,916.9,916.9,3,2008,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/20/12,927.9,927.9,927.9,927.9,3,2008,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/19/12,924.6,924.6,924.6,924.6,3,2008,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/18/12,928.25,928.25,927.2,927.2,3,2009,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/17/12,930.6,930.6,930.6,930.6,182,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/16/12,916.9,916.9,916.9,916.9,237,1918,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/13/12,915.9,915.9,915.9,915.9,237,1426,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/12/12,931.6,931.6,931.6,931.6,82,1426,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/11/12,910.2,910.2,910.2,910.2,82,1426,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/10/12,902.7,902.7,902.7,902.7,73,1445,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/9/12,921.8,921.8,917,921.8,73,1445,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/5/12,933.8,933.8,933.8,933.8,73,1445,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/4/12,939.1,939.1,939.1,939.1,73,1263,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/3/12,951,953.6,951,953.6,73,1263,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,4/2/12,953,953,950.6,950.6,182,1081,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/30/12,946.3,946.3,946.3,946.3,3,1081,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/29/12,947.4,947.4,947.4,947.4,3,1081,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/28/12,946.5,946.5,946.5,946.5,3,1081,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/27/12,952.4,952.4,952.4,952.4,3,1081,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/26/12,955.5,958.3,955.5,958.3,3,1082,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/23/12,944.7,944.7,944.7,944.7,276,1082,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/22/12,934.5,936.2,934.5,936.2,276,814,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/21/12,945.8,945.8,945.8,945.8,191,259,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/20/12,947.3,947.3,947.3,947.3,16,259,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/19/12,953.8,953.8,953.8,953.8,16,259,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/16/12,953.5,953.8,950.8,950.8,16,248,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/15/12,951.2,951.2,951.2,951.2,130,242,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/14/12,942.6,942.6,942.6,942.6,55,190,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/13/12,947.5,950,947.5,950,22,173,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/12/12,933.4,933.4,933.4,933.4,107,49,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/9/12,936.9,936.9,936.9,936.9,47,37,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/8/12,926.7,926.7,926.7,926.7,40,2,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/7/12,915.3,915.3,915.3,915.3,2,2,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/6/12,905.5,905.5,905.5,905.5,0,0,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/5/12,926.4,926.4,926.4,926.4,0,0,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/2/12,927,927,927,927,0,0,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,3/1/12,938.1,938.1,938.1,938.1,0,0,MDM2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,2/29/12,927.8,927.8,927.8,927.8,182,2401,MDH2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,2/28/12,934,934,934,934,182,2401,MDH2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,2/27/12,937.2,937.2,936.6,936.6,182,2402,MDH2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,2/24/12,935.1,935.1,935.1,935.1,182,2256,MDH2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,2/23/12,935.7,935.7,935.7,935.7,6,2257,MDH2012
CME_MD1_FB,"CME S&P 400 Midcap Index Futures #1 (MD1) - Front Month - Backwards Panama Adjusted Prices, Roll on First of Month",CME,MD,1,FB,2/22/12,929.7,929.7,926,926,6,2256,MDH2012
